-193.7478,28.3923,-479.5980
-193.7478,28.3923,-479.5980
-193.7478,28.3923,-479.5980
-193.7478,28.3923,-479.5980
-193.7478,28.3923,-479.5980
-193.7478,28.3923,-479.5980
-193.7478,28.3923,-479.5980
-193.7478,28.3923,-479.5980
-193.7478,28.3923,-479.5980
-193.7478,28.3923,-479.5980
-193.7478,28.3923,-479.5980
-193.7478,28.3923,-479.5980
-193.7478,28.3923,-479.5980
-193.7478,28.3923,-479.5980
-193.7478,28.3923,-479.5980
-193.7478,28.3923,-479.5980
-193.7478,28.3923,-479.5980
-193.7478,28.3923,-479.5980
-193.7478,28.3923,-479.5980
-189.7427,25.5049,-479.5980
-192.7466,26.4674,-480.6373
-193.7478,26.4674,-479.5980
-190.7440,28.3923,-481.6765
-190.7440,27.4298,-480.6373
-190.7440,27.4298,-480.6373
-192.7466,25.5049,-482.7157
-192.7466,27.4298,-480.6373
-193.7478,27.4298,-483.7549
-192.7466,26.4674,-481.6765
-192.7466,26.4674,-481.6765
-191.7453,26.4674,-476.4804
-194.7491,24.5425,-479.5980
-193.7478,28.3923,-482.7157
-191.7453,25.5049,-478.5588
-191.7453,25.5049,-478.5588
-195.7504,26.4674,-479.5980
-199.7555,29.3547,-479.5980
-200.7568,32.2421,-478.5588
-206.7645,31.2796,-476.4804
-210.7696,37.0543,-475.4412
-210.7696,37.0543,-475.4412
-210.7696,37.0543,-476.4804
-212.7722,38.9792,-474.4020
-215.7760,42.8290,-472.3235
-214.7747,44.7539,-474.4020
-214.7747,44.7539,-474.4020
-224.7875,45.7164,-470.2451
-233.7991,54.3784,-466.0882
-244.8132,65.9278,-461.9314
-250.8208,67.8527,-456.7353
-250.8208,67.8527,-456.7353
-259.8324,76.5148,-451.5392
-272.8490,83.2519,-448.4216
-273.8503,75.5523,-446.3431
-270.8465,73.6274,-444.2647
-283.8631,79.4021,-438.0294
-283.8631,79.4021,-438.0294
-301.8862,83.2519,-422.4412
-325.9169,86.1393,-411.0098
-339.9348,87.1017,-393.3431
-358.9592,87.1017,-382.9510
-358.9592,87.1017,-382.9510
-366.9694,89.9891,-368.4020
-377.9835,91.9140,-353.8529
-389.9989,95.7638,-342.4216
-402.0142,101.5385,-322.6765
-402.0142,101.5385,-322.6765
-418.0347,106.3507,-299.8137
-433.0540,112.1254,-275.9118
-443.0668,114.0503,-261.3627
-444.0680,109.2381,-253.0490
-455.0821,105.3883,-237.4608
-455.0821,105.3883,-237.4608
-463.0924,97.6887,-226.0294
-466.0962,87.1017,-222.9118
-469.1001,86.1393,-210.4412
-477.1103,74.5899,-193.8137
-477.1103,74.5899,-193.8137
-490.1270,73.6274,-157.4412
-499.1385,61.1156,-123.1471
-498.1372,65.9278,-103.4020
-499.1385,50.5286,-94.0490
-497.1359,37.0543,-85.7353
-497.1359,37.0543,-85.7353
-500.1398,18.7678,-85.7353
-494.1321,-8.1808,-80.5392
-489.1257,-52.4535,-62.8725
-477.1103,-89.0266,-46.2451
-477.1103,-89.0266,-46.2451
-476.1090,-103.4634,-51.4412
-472.1039,-101.5385,-62.8725
-470.1013,-114.0503,-64.9510
-466.0962,-131.3744,-49.3627
-466.0962,-131.3744,-49.3627
-463.0924,-148.6985,-32.7353
-460.0885,-148.6985,-10.9118
-460.0885,-153.5108,12.9902
-457.0847,-154.4732,36.8922
-459.0873,-154.4732,65.9902
-459.0873,-154.4732,65.9902
-456.0834,-150.6234,103.4020
-452.0783,-132.3369,133.5392
-459.0873,-114.0503,136.6569
-464.0937,-86.1393,154.3235
-464.0937,-86.1393,154.3235
-471.1026,-54.3784,158.4804
